ref_area,indicator,source,sex,classif1,time,obs_value
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_YGE15,2012,58.99
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_Y15-24,2012,58.8
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_YGE25,2012,59.05
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_YGE15,2011,57.91
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_Y15-24,2011,61.72
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_YGE25,2011,56.63
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_YGE15,2011,55.1
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_Y15-24,2011,62.52
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_YGE25,2011,52.66
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_YGE15,2011,61.13
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_Y15-24,2011,60.83
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_YGE25,2011,61.24
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_YGE15,2010,59.79
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_Y15-24,2010,63.22
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_YGE25,2010,58.6
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_YGE15,2010,57.21
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_Y15-24,2010,63.99
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_YGE25,2010,54.91
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_YGE15,2010,62.75
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_Y15-24,2010,62.36
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_YGE25,2010,62.89
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_YGE15,2009,61.13
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_Y15-24,2009,64.28
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_YGE25,2009,59.99
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_YGE15,2009,58.74
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_Y15-24,2009,65.02
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_YGE25,2009,56.52
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_YGE15,2009,63.88
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_Y15-24,2009,63.45
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_YGE25,2009,64.04
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_YGE15,2008,62.23
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_Y15-24,2008,65.13
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_YGE25,2008,61.14
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_YGE15,2008,60.01
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_Y15-24,2008,65.85
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_YGE25,2008,57.86
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_YGE15,2008,64.78
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_Y15-24,2008,64.32
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_YGE25,2008,64.95
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_YGE15,2007,63.99
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_Y15-24,2007,66.57
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_YGE25,2007,62.98
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_YGE15,2007,61.97
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_Y15-24,2007,67.26
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_YGE25,2007,59.95
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_YGE15,2007,66.3
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_Y15-24,2007,65.79
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_YGE25,2007,66.5
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_YGE15,2006,65.38
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_Y15-24,2006,67.73
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_YGE25,2006,64.42
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_YGE15,2006,63.53
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_Y15-24,2006,68.39
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_YGE25,2006,61.59
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_YGE15,2006,67.5
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_Y15-24,2006,66.99
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_YGE25,2006,67.71
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_YGE15,2005,67.39
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_Y15-24,2005,69.42
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_YGE25,2005,66.53
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_YGE15,2005,65.74
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_Y15-24,2005,70.04
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_YGE25,2005,63.97
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_YGE15,2005,69.28
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_Y15-24,2005,68.72
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_YGE25,2005,69.52
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_YGE15,2004,69.92
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_Y15-24,2004,71.6
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_YGE25,2004,69.18
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_YGE15,2004,68.49
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_Y15-24,2004,72.16
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_YGE25,2004,66.91
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_YGE15,2004,71.58
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_Y15-24,2004,70.97
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_YGE25,2004,71.85
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_YGE15,2003,71.83
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_Y15-24,2003,73.25
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_YGE25,2003,71.19
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_YGE15,2003,70.54
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_Y15-24,2003,73.78
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_YGE25,2003,69.12
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_YGE15,2003,73.34
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_Y15-24,2003,72.66
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_YGE25,2003,73.65
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_YGE15,2002,72.01
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_Y15-24,2002,73.38
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_YGE25,2002,71.37
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_YGE15,2002,70.75
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_Y15-24,2002,73.88
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_YGE25,2002,69.35
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_YGE15,2002,73.49
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_Y15-24,2002,72.81
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_YGE25,2002,73.81
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_YGE15,2001,75.56
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_Y15-24,2001,76.53
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_YGE25,2001,75.1
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_YGE15,2001,74.51
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_Y15-24,2001,76.98
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_YGE25,2001,73.38
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_YGE15,2001,76.81
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_Y15-24,2001,76.03
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_YGE25,2001,77.19
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_YGE15,2000,77.49
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_Y15-24,2000,78.28
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_T,AGE_YTHADULT_YGE25,2000,77.11
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_YGE15,2000,76.55
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_Y15-24,2000,78.69
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_M,AGE_YTHADULT_YGE25,2000,75.56
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_YGE15,2000,78.62
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_Y15-24,2000,77.82
RWA,SDG_0111_SEX_AGE_RT,XA:2112,SEX_F,AGE_YTHADULT_YGE25,2000,79.03
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE15,2022,16.53
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE15,2021,15.87
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE15,2020,14.65
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE15,2019,12.39
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_Y15-24,2019,10.97
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE25,2019,12.63
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_YGE15,2019,12.94
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_Y15-24,2019,10.82
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_YGE25,2019,13.28
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_YGE15,2019,10.83
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_Y15-24,2019,11.33
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_YGE25,2019,10.73
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE15,2018,10.65
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_Y15-24,2018,9.42
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE25,2018,10.87
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_YGE15,2018,11.17
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_Y15-24,2018,9.3
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_YGE25,2018,11.48
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_YGE15,2018,9.17
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_Y15-24,2018,9.71
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_YGE25,2018,9.05
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE15,2017,8.9
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_Y15-24,2017,7.85
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE25,2017,9.1
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_YGE15,2017,9.38
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_Y15-24,2017,7.76
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_YGE25,2017,9.66
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_YGE15,2017,7.52
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_Y15-24,2017,8.08
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_YGE25,2017,7.39
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE15,2016,8.43
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_Y15-24,2016,7.4
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE25,2016,8.63
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_YGE15,2016,8.91
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_Y15-24,2016,7.33
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_YGE25,2016,9.19
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_YGE15,2016,7.04
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_Y15-24,2016,7.59
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_YGE25,2016,6.92
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE15,2015,8.76
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_Y15-24,2015,7.67
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE25,2015,8.98
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_YGE15,2015,9.26
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_Y15-24,2015,7.6
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_YGE25,2015,9.57
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_YGE15,2015,7.3
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_Y15-24,2015,7.85
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_YGE25,2015,7.17
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE15,2014,8.65
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_Y15-24,2014,7.54
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE25,2014,8.88
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_YGE15,2014,9.15
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_Y15-24,2014,7.48
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_YGE25,2014,9.47
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_YGE15,2014,7.15
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_Y15-24,2014,7.69
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_YGE25,2014,7.02
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE15,2013,9.98
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_Y15-24,2013,8.65
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE25,2013,10.25
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_YGE15,2013,10.54
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_Y15-24,2013,8.59
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_YGE25,2013,10.93
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_YGE15,2013,8.26
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_Y15-24,2013,8.8
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_YGE25,2013,8.13
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE15,2012,10.38
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_Y15-24,2012,8.96
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE25,2012,10.68
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_YGE15,2012,10.97
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_Y15-24,2012,8.91
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_YGE25,2012,11.38
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_YGE15,2012,8.58
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_Y15-24,2012,9.1
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_YGE25,2012,8.44
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE15,2011,8.65
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_Y15-24,2011,7.37
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE25,2011,8.94
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_YGE15,2011,9.2
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_Y15-24,2011,7.33
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_YGE25,2011,9.6
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_YGE15,2011,6.95
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_Y15-24,2011,7.47
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_YGE25,2011,6.81
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE15,2010,11.05
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_Y15-24,2010,9.35
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE25,2010,11.45
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_YGE15,2010,11.79
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_Y15-24,2010,9.31
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_YGE25,2010,12.35
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_YGE15,2010,8.84
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_Y15-24,2010,9.46
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_YGE25,2010,8.67
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE15,2009,11.99
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_Y15-24,2009,10.1
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE25,2009,12.48
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_YGE15,2009,12.86
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_Y15-24,2009,10.06
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_YGE25,2009,13.53
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_YGE15,2009,9.49
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_Y15-24,2009,10.21
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_YGE25,2009,9.27
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE15,2008,10.2
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_Y15-24,2008,8.83
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE25,2008,10.55
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_YGE15,2008,10.91
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_Y15-24,2008,8.67
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_YGE25,2008,11.42
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_YGE15,2008,8.33
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_Y15-24,2008,9.16
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_YGE25,2008,8.06
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE15,2007,10.4
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_Y15-24,2007,9
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE25,2007,10.77
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_YGE15,2007,11.12
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_Y15-24,2007,8.83
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_YGE25,2007,11.67
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_YGE15,2007,8.49
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_Y15-24,2007,9.34
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_YGE25,2007,8.2
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE15,2006,11.59
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_Y15-24,2006,10.02
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE25,2006,12.02
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_YGE15,2006,12.37
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_Y15-24,2006,9.84
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_M,AGE_YTHADULT_YGE25,2006,13
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_YGE15,2006,9.52
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_Y15-24,2006,10.38
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_F,AGE_YTHADULT_YGE25,2006,9.21
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE15,2005,12.56
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_Y15-24,2005,10.88
SDN,SDG_0111_SEX_AGE_RT,XA:2116,SEX_T,AGE_YTHADULT_YGE25,2005,13.04
